Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
831,904,H,SFO,AWOOD-L,0,0,0,0,0,1,2,1,0,4,-115,135,1.5,-140,7.5,-110,7.5,-110
831,905,V,STL,JQUINTANA-L,0,0,0,2,0,0,0,0,0,5,-235,-240,-1.5,-150,9,-115,9.5,-110
831,906,H,CIN,MMINOR-L,0,0,2,0,0,0,0,0,0,3,190,210,1.5,130,9,-105,9.5,-110
831,907,V,LAD,TANDERSON-L,0,0,0,0,0,1,0,0,0,1,105,144,1.5,-165,7,105,6.5,-120
831,908,H,NYM,JDEGROM,0,0,2,0,0,0,0,0,x,2,-125,-154,-1.5,145,7,-125,6.5,100
831,909,V,COL,RFELTNER,0,0,0,0,0,0,0,0,2,2,265,275,1.5,130,8,-110,8.5,-115
831,910,H,ATL,KWRIGHT,2,0,0,0,1,0,0,0,x,3,-330,-315,-1.5,-150,8,-110,8.5,-105
831,911,V,PHI,BFALTER-L,1,0,4,0,4,1,1,7,0,18,-150,-132,-1.5,115,9,100,9.5,105
831,912,H,ARI,THENRY-L,0,0,0,1,0,0,0,0,1,2,130,122,1.5,-135,9,-120,9.5,-125
831,913,V,HOU,CJAVIER,1,2,0,2,0,0,0,0,0,5,-140,-132,-1.5,125,7.5,-105,7.5,-105
831,914,H,TEX,MPEREZ-L,2,0,0,0,1,0,0,0,0,3,120,122,1.5,-145,7.5,-115,7.5,-115
831,915,V,BAL,JLYLES,0,0,1,1,0,0,0,2,0,4,140,161,1.5,-140,7.5,-120,8,-120
831,916,H,CLE,TMCKENZIE,0,0,0,0,0,0,0,0,0,0,-165,-172,-1.5,120,7.5,100,8,100
831,917,V,SEA,MGONZALES-L,2,0,0,0,0,0,2,0,1,5,-165,-160,-1.5,100,8,-110,8.5,-115
831,918,H,DET,TALEXANDE-L,0,2,0,0,0,1,0,0,0,3,140,150,1.5,-120,8,-110,8.5,-105
831,919,V,BOS,MWACHA,0,0,5,0,0,1,0,0,0,6,105,114,1.5,-190,7.5,-115,8,-110
831,920,H,MIN,JRYAN,0,0,2,0,0,0,1,2,0,5,-125,-124,-1.5,170,7.5,-105,8,-110
831,921,V,KAN,KBUBIC-L,0,0,0,1,0,0,0,0,1,2,160,180,1.5,-120,8,-110,8.5,100
831,922,H,CWS,LLYNN,0,0,0,1,1,0,2,0,x,4,-190,-200,-1.5,100,8,-110,8.5,-120
831,923,V,NYY,GCOLE,0,0,0,0,2,0,0,0,0,2,-190,-185,-1.5,-115,7.5,-115,7.5,-115
831,924,H,LAA,PSANDOVAL-L,0,0,0,0,0,3,0,0,x,3,160,170,1.5,-105,7.5,-105,7.5,-105
831,925,V,TAM,DRASMUSSE,0,0,0,0,0,1,0,0,0,2,-170,-156,-1.5,115,7,100,6.5,100
831,926,H,MIA,TROGERS-L,0,0,0,0,0,1,0,0,0,1,145,146,1.5,-135,7,-120,6.5,-120
831,927,V,OAK,JKAPRIELI,0,1,0,0,0,0,0,0,0,1,-125,-105,-1.5,150,8.5,-110,8.5,-105
831,928,H,WAS,ANIBALSAN,0,0,0,0,4,1,0,0,x,5,105,-105,1.5,-170,8.5,-110,8.5,-115
831,929,V,CUB,LFARRELL,1,1,3,0,1,0,1,0,0,7,185,190,1.5,100,9.5,-105,9.5,-110
831,930,H,TOR,MWHITE,0,0,2,0,0,3,0,0,0,5,-225,-210,-1.5,-120,9.5,-115,9.5,-110
901,957,V,SEA,LGILBERT,1,0,2,3,0,0,0,0,1,7,-150,-136,-1.5,125,7.5,-120,7.5,100
901,958,H,DET,ERODRIGUEZ,0,0,0,0,0,0,0,0,0,0,130,126,1.5,-145,7.5,100,7.5,-120
901,959,V,KC,DMENGDEN,0,0,1,0,0,0,0,0,0,1,310,320,1.5,155,8,-110,8,-115
901,960,H,CHW,JCUETO,0,0,3,0,0,2,0,2,0,7,-400,-380,-1.5,-175,8,-110,8,-105
901,965,V,OAK,KWALDCHUK,0,0,0,0,1,0,2,0,0,5,-135,-134,-1.5,125,7.5,-105,7.5,100
901,966,H,WAS,PESPINO,1,0,0,0,0,0,1,1,0,7,115,124,1.5,-145,7.5,-115,7.5,-120
901,951,V,LAD,CKERSHAW,0,2,0,0,0,0,0,1,0,3,-165,-153,-1.5,105,7.5,100,7.5,100
901,952,H,NYM,CBASSITT,1,0,0,0,0,2,2,0,0,5,140,143,1.5,-125,7.5,-120,7.5,-120
901,961,V,BAL,KBRADISH,2,0,0,1,0,0,0,0,0,3,190,158,1.5,-135,9,-110,9,-105
901,962,H,CLE,SBIEDER,0,0,0,0,0,0,0,0,0,0,-235,-168,-1.5,115,9,-110,9,-115
901,963,V,TEX,GOTTO,0,0,1,0,3,0,2,2,0,8,160,163,1.5,-130,7.5,100,7.5,-105
901,964,H,BOS,RHILL-L,0,0,0,2,0,1,0,2,4,9,-190,-176,-1.5,110,7.5,-120,7.5,-115
901,953,V,COL,CKUHL,0,0,0,0,0,0,0,0,0,0,135,155,1.5,-135,9.5,-110,9,-120
901,954,H,ATL,SSTRIDER,0,0,0,1,2,0,0,0,0,3,-160,-165,-1.5,115,9.5,-110,9,100
901,955,V,MIL,BWOODRUFF,0,0,0,0,0,0,0,0,0,0,100,-101,1.5,-210,7.5,-120,8.5,-115
901,956,H,ARI,MKELLY,2,1,0,0,0,2,0,0,0,5,-120,-109,-1.5,185,7.5,100,8.5,-105
902,901,V,COL,KFREELAND-L,0,0,2,0,0,0,0,0,0,2,-105,110,1.5,-180,9.5,-105,9,-115
902,902,H,CIN,LCESSA,0,0,0,0,1,0,1,0,1,3,-115,-120,-1.5,160,9.5,-115,9,-105
902,903,V,WAS,JGRAY,0,0,1,0,1,1,0,0,0,3,225,230,1.5,110,8,100,8,100
902,904,H,NYM,DPETERSON-L,0,2,0,1,0,4,0,0,x,7,-275,-260,-1.5,-130,8,-120,8,-120
902,905,V,MIA,SALCANTAR,0,0,1,0,0,0,0,0,0,1,155,165,1.5,-145,7,100,7,100
902,906,H,ATL,CMORTON,0,0,0,4,0,2,2,0,x,8,-185,-180,-1.5,125,7,-120,7,-120
902,907,V,CUB,ASAMPSON,0,0,0,0,0,0,0,0,0,0,190,210,1.5,-110,8,-105,8,-110
902,908,H,STL,JMONTGOME-L,2,0,0,0,0,1,2,3,x,8,-235,-240,-1.5,-110,8,-115,8,-110
902,909,V,MIL,ELAUER-L,0,0,0,0,1,0,0,0,0,1,-110,-108,-1.5,135,8.5,-115,8.5,-120
902,910,H,ARI,ZDAVIES,0,0,0,0,2,0,0,0,x,2,-110,-102,1.5,-155,8.5,-105,8.5,100
902,911,V,SDG,YDARVISH,0,0,4,0,0,3,0,0,0,7,140,150,1.5,-150,7.5,-120,8,-105
902,912,H,LAD,DMAY,0,0,0,0,0,0,0,0,1,1,-165,-160,-1.5,130,7.5,100,8,-115
902,913,V,PHI,KGIBSON,0,0,0,0,0,0,0,0,1,1,-110,105,1.5,-200,7.5,-115,7.5,100
902,914,H,SFO,ACOBB,4,3,4,0,1,0,0,1,x,13,-110,-115,-1.5,175,7.5,-105,7.5,-120
902,915,V,OAK,JSEARS-L,0,0,0,0,2,0,0,0,0,2,145,148,1.5,-145,8,-115,8,-110
902,916,H,BAL,DKREMER,0,0,2,0,0,0,0,3,x,5,-170,-158,-1.5,125,8,-105,8,-110
902,917,V,TEX,DKEUCHEL-L,0,0,1,0,0,0,0,0,0,1,155,166,1.5,-125,10,-110,9.5,100
902,918,H,BOS,NPIVETTA,1,0,0,3,3,0,2,0,x,9,-185,-181,-1.5,105,10,-110,9.5,-120
902,919,V,SEA,LCASTILLO,1,2,0,0,0,3,0,0,0,6,-130,-128,-1.5,130,7.5,-110,7.5,100
902,920,H,CLE,CMORRIS,0,0,0,0,0,0,1,0,0,1,110,118,1.5,-150,7.5,-110,7.5,-120
902,921,V,KAN,DLYNCH-L,0,2,0,0,0,2,0,0,0,4,-105,-102,1.5,-210,8.5,-110,8.5,100
902,922,H,DET,DHUTCHISO,0,0,0,0,4,0,1,0,x,5,-115,-108,-1.5,185,8.5,-110,8.5,-120
902,923,V,NYY,DGERMAN,0,0,0,0,0,0,0,0,0,0,105,116,1.5,-200,7,-115,7.5,100
902,924,H,TAM,JSPRINGS-L,0,0,0,1,0,0,2,6,x,9,-125,-126,-1.5,175,7,-105,7.5,-120
902,925,V,MIN,SGRAY,2,0,0,0,0,0,0,1,0,3,-125,-133,-1.5,130,8,-110,8,-110
902,926,H,CWS,JKELLY,0,0,0,2,0,0,0,1,1,4,105,123,1.5,-150,8,-110,8,-110
902,927,V,HOU,LMCCULLER,0,0,2,0,2,0,0,0,0,4,-165,-130,-1.5,120,8,100,8.5,-125
902,928,H,LAA,RDETMERS-L,0,0,0,0,0,2,0,0,0,2,140,120,1.5,-140,8,-120,8.5,105
902,929,V,TOR,AMANOAH,0,0,0,2,0,0,0,0,2,4,-250,-230,-1.5,-140,8,-115,8,100
902,930,H,PIT,JOVIEDO,0,0,0,0,0,0,0,0,0,0,200,205,1.5,120,8,-105,8,-120
903,951,V,PHI,NSYNDERGA,0,2,0,1,0,1,0,0,0,4,-125,-117,-1.5,140,8,-110,8.5,-120
903,952,H,SFO,JJUNIS,1,0,2,0,1,1,0,0,x,5,105,107,1.5,-160,8,-110,8.5,100
903,955,V,WAS,PCORBIN-L,1,0,0,0,0,0,0,1,5,7,345,320,1.5,145,7.5,100,7.5,105
903,956,H,NYM,MSCHERZER,0,0,1,0,0,0,0,0,0,1,-445,-380,-1.5,-165,7.5,-120,7.5,-125
903,957,V,CUB,DSMYLY-L,3,0,0,0,1,0,0,0,0,4,175,185,1.5,-120,7.5,-115,7.5,105
903,958,H,STL,AWAINWRIG,2,0,6,0,0,0,0,0,x,8,-210,-205,-1.5,100,7.5,-105,7.5,-125
903,959,V,MIA,ECABRERA,0,0,0,0,0,0,0,0,1,1,165,152,1.5,-145,7.5,-110,8,-105
903,960,H,ATL,BELDER,0,0,0,1,0,0,0,0,1,2,-195,-162,-1.5,125,7.5,-110,8,-115
903,961,V,MIL,CBURNES,0,2,0,0,1,1,0,1,1,8,-170,-190,-1.5,-115,7.5,-115,8,100
903,962,H,ARI,MBUMGARNE-L,1,1,0,0,1,3,0,0,0,6,145,175,1.5,-105,7.5,-105,8,-120
903,963,V,SDG,SMANAEA-L,0,0,0,0,0,1,0,0,0,1,180,200,1.5,-105,8.5,-110,8.5,-110
903,964,H,LAD,JURIAS-L,2,0,1,3,2,4,0,0,x,12,-220,-220,-1.5,-115,8.5,-110,8.5,-110
903,965,V,TEX,DSANTANA,0,0,0,0,0,0,0,3,0,3,125,143,1.5,-145,9.5,-115,9.5,-105
903,966,H,BOS,BBELLO,1,0,0,0,2,0,2,0,x,5,-145,-153,-1.5,125,9.5,-105,9.5,-115
903,967,V,NYY,CSCHMIDT,0,0,0,0,0,0,0,0,1,1,115,118,1.5,-180,8,100,7.5,-105
903,968,H,TAM,CKLUBER,0,0,2,0,0,0,0,0,x,2,-135,-128,-1.5,160,8,-120,7.5,-115
903,969,V,KAN,JHEASLEY,1,0,3,1,4,1,2,0,0,12,100,105,1.5,-190,8,-110,8.5,100
903,970,H,DET,MPINEDA,0,1,0,0,1,0,0,0,0,2,-120,-115,-1.5,170,8,-110,8.5,-120
903,971,V,OAK,AOLLER,1,0,0,0,0,0,0,0,0,1,190,195,1.5,-105,8,-115,8.5,-105
903,972,H,BAL,AVOTH,2,0,2,2,0,1,0,1,x,8,-235,-215,-1.5,-115,8,-105,8.5,-115
903,973,V,MIN,TMAHLE,0,0,0,0,0,0,0,0,0,0,120,128,1.5,-180,7.5,-110,7.5,100
903,974,H,CWS,DCEASE,4,0,0,3,0,0,0,6,x,13,-140,-138,-1.5,160,7.5,-110,7.5,-120
903,975,V,SEA,RRAY-L,1,1,0,0,2,0,0,0,0,4,-125,-161,-1.5,100,7.5,-115,8,100
903,976,H,CLE,XCURRY,0,0,0,0,0,0,0,0,0,0,105,151,1.5,-120,7.5,-105,8,-120
903,977,V,HOU,LGARCIA,0,0,0,0,1,0,0,0,0,1,-115,121,1.5,-185,8,-105,8,105
903,978,H,LAA,SOHTANI,0,0,0,0,0,0,1,0,0,2,-105,-131,-1.5,165,8,-115,8,-125
903,979,V,TOR,TRICHARDS,0,0,0,1,0,0,3,0,0,4,-165,-158,-1.5,100,8,-105,8.5,-105
903,980,H,PIT,RCONTRERA,0,0,1,0,0,0,0,0,0,1,140,148,1.5,-120,8,-115,8.5,-115
904,901,V,MIA,PLOPEZ,0,0,0,0,0,0,0,1,0,1,210,210,1.5,-105,7,105,7,100
904,902,H,ATL,MFRIED-L,0,0,1,1,0,2,0,3,x,7,-260,-240,-1.5,-115,7,-125,7,-120
904,903,V,WAS,EFEDDE,1,0,4,0,2,0,0,0,0,7,255,250,1.5,115,7.5,-105,8.5,-115
904,904,H,NYM,CCARRASCO,0,1,0,0,0,0,0,0,0,1,-315,-290,-1.5,-135,7.5,-115,8.5,-105
904,905,V,COL,GMARQUEZ,0,0,0,0,0,0,4,1,3,8,-110,112,1.5,-205,9,-105,8,-110
904,906,H,CIN,NLODOLO-L,0,0,0,1,0,1,0,2,0,4,-110,-122,-1.5,180,9,-115,8,-110
904,907,V,CUB,MSTROMAN,0,0,0,0,0,0,0,0,0,0,165,165,1.5,-130,7,-120,7.5,100
904,908,H,STL,MMIKOLAS,0,0,0,0,0,0,0,2,x,2,-195,-180,-1.5,110,7,100,7.5,-120
904,909,V,PHI,RSUAREZ-L,0,0,0,0,0,0,0,3,0,3,-110,102,1.5,-210,7.5,-110,7.5,100
904,910,H,SFO,CRODON-L,0,0,0,3,0,0,0,0,2,5,-110,-112,-1.5,185,7.5,-110,7.5,-120
904,911,V,MIL,JALEXANDE,0,0,0,0,0,0,0,0,1,1,120,150,1.5,-150,8,-105,8,-105
904,912,H,ARI,ZGALLEN,0,1,1,0,1,0,0,2,x,5,-140,-160,-1.5,130,8,-115,8,-115
904,913,V,SDG,MCLEVINGE,0,0,1,0,0,0,3,0,0,4,135,142,1.5,-140,9,-115,9.5,-115
904,914,H,LAD,CFERGUSON-L,0,0,0,5,0,0,4,0,x,9,-160,-152,-1.5,120,9,-105,9.5,-105
904,915,V,TEX,DDUNNING,2,0,0,0,0,0,0,0,0,2,100,105,1.5,-180,9.5,100,10,-110
904,916,H,BOS,JWINCKOWS,4,1,0,0,0,0,0,0,x,5,-120,-115,-1.5,160,9.5,-120,10,-110
904,917,V,OAK,AMARTINEZ,0,1,2,0,0,1,0,1,0,5,145,162,1.5,-130,8.5,-105,8.5,-110
904,918,H,BAL,SWATKINS,0,0,0,0,0,0,0,0,0,0,-170,-174,-1.5,110,8.5,-115,8.5,-110
904,919,V,NYY,FMONTAS,1,0,0,0,0,0,1,0,0,2,-125,-120,-1.5,140,7,-105,7,100
904,920,H,TAM,SARMSTRON,0,0,0,0,0,0,0,0,1,1,105,110,1.5,-160,7,-115,7,-120
904,921,V,KAN,MCASTILLO,0,0,0,2,0,0,0,1,0,3,100,107,1.5,-200,8,-115,8,-110
904,922,H,DET,MMANNING,0,0,0,2,0,0,0,0,0,2,-120,-117,-1.5,175,8,-105,8,-110
904,923,V,MIN,DBUNDY,0,0,0,0,2,0,0,1,2,5,105,122,1.5,-180,8.5,100,8,-120
904,924,H,CWS,LGIOLITO,0,0,0,0,0,0,1,0,0,1,-125,-132,-1.5,160,8.5,-120,8,100
904,925,V,SEA,GKIRBY,1,0,1,1,0,0,0,0,0,6,-120,-118,-1.5,140,7.5,-110,7.5,-105
904,926,H,CLE,CQUANTRIL,1,0,0,0,0,0,1,1,0,3,100,108,1.5,-160,7.5,-110,7.5,-115
904,927,V,HOU,JURQUIDY,0,5,0,0,0,0,2,0,2,9,-170,-184,-1.5,-125,9.5,-110,9.5,-110
904,928,H,LAA,TDAVIDSON-L,0,0,0,0,0,0,0,1,0,1,145,169,1.5,105,9.5,-110,9.5,-110
904,929,V,TOR,RSTRIPLIN,0,1,1,1,0,0,1,0,0,4,-210,-205,-1.5,-125,8,-110,8,-105
904,930,H,PIT,JBRUBAKER,0,0,0,2,1,0,0,0,0,3,175,185,1.5,105,8,-110,8,-115
904,931,V,COL,JURENA,0,0,0,0,0,0,0,0,0,0,-105,107,1.5,-180,9.5,-105,9,-120
904,932,H,CIN,CANDERSON,0,0,0,5,0,5,0,0,x,10,-115,-117,-1.5,160,9.5,-115,9,100
905,953,V,MIL,AHOUSER,0,0,0,2,0,4,0,0,0,6,-145,-135,-1.5,110,11,-105,11.5,-115
905,954,H,COL,RFELTNER,3,0,0,0,0,0,0,1,0,4,125,125,1.5,-130,11,-115,11.5,-105
905,955,V,WAS,ANIBALSAN,0,0,1,0,0,4,0,1,0,6,200,225,1.5,105,8.5,-105,8.5,100
905,956,H,STL,JFLAHERTY,0,0,0,0,0,0,0,0,0,0,-250,-255,-1.5,-125,8.5,-115,8.5,-120
905,957,V,ARI,RNELSON,0,1,0,0,0,0,1,2,1,5,185,205,1.5,-110,8,-110,8,-115
905,958,H,SDG,BSNELL-L,0,0,0,0,0,0,0,0,0,0,-225,-230,-1.5,-110,8,-110,8,-105
905,959,V,SFO,LWEBB,0,0,3,3,0,0,0,0,1,7,170,195,1.5,-105,8.5,-115,8,-110
905,960,H,LAD,AHEANEY-L,2,0,0,1,0,0,1,0,0,4,-200,-215,-1.5,-115,8.5,-105,8,-110
905,961,V,MIN,CARCHER,0,0,0,0,2,0,0,0,0,2,155,145,1.5,-145,7.5,-110,8.5,100
905,962,H,NYY,JTAILLON,1,0,1,0,0,2,1,0,x,5,-185,-155,-1.5,125,7.5,-110,8.5,-120
905,963,V,TOR,KGAUSMAN,0,1,1,0,1,0,0,1,3,7,-190,-161,-1.5,-105,8,-120,8.5,-110
905,964,H,BAL,MBAUMANN,1,0,0,0,0,1,0,1,0,3,160,151,1.5,-115,8,100,8.5,-110
905,965,V,TOR,JBERRIOS,0,0,3,0,0,4,1,0,0,8,-135,-125,-1.5,120,8.5,-110,8.5,-120
905,966,H,BAL,KAKIN-L,0,1,0,0,0,0,2,0,1,4,115,115,1.5,-140,8.5,-110,8.5,100
905,967,V,BOS,MWACHA,1,0,2,0,0,0,0,0,0,3,-110,-104,1.5,-220,7,-125,7.5,-110
905,968,H,TAM,LPATINO,1,0,0,0,1,0,2,0,x,4,-110,-106,-1.5,195,7,105,7.5,-110
905,969,V,CWS,LLYNN,0,1,2,0,0,0,0,0,0,3,105,-122,-1.5,145,7.5,-115,7.5,-105
905,970,H,SEA,MGONZALES-L,0,1,0,0,0,0,0,0,1,2,-125,112,1.5,-165,7.5,-105,7.5,-115
905,971,V,TEX,MPEREZ-L,0,0,0,0,0,0,0,0,0,0,140,162,1.5,-125,8,-110,8,-110
905,972,H,HOU,HBROWN,0,1,0,0,0,0,0,0,x,1,-165,-174,-1.5,105,8,-110,8,-110
905,973,V,CLE,TMCKENZIE,0,2,0,0,0,2,0,0,0,6,-120,-130,-1.5,130,7.5,-105,7.5,100
905,974,H,KAN,BSINGER,0,0,0,0,2,1,0,1,0,5,100,120,1.5,-150,7.5,-115,7.5,-120
905,975,V,DET,TALEXANDE-L,0,0,0,0,0,0,0,0,0,0,145,167,1.5,-130,8.5,-105,8.5,100
905,976,H,LAA,JSUAREZ-L,2,0,3,0,2,0,2,1,x,10,-170,-182,-1.5,110,8.5,-115,8.5,-120
906,901,V,NYM,TWALKER,0,0,0,0,0,0,2,0,0,2,-250,-210,-1.5,-130,8,-115,8.5,-110
906,902,H,PIT,MKELLER,0,1,2,0,1,0,0,4,x,8,200,190,1.5,110,8,-105,8.5,-110
906,903,V,MIA,JLUZARDO-L,0,0,0,1,0,0,0,1,0,2,180,200,1.5,-115,6.5,-120,7,105
906,904,H,PHI,ANOLA,0,0,1,0,0,1,0,0,1,3,-220,-220,-1.5,-105,6.5,100,7,-125
906,905,V,CIN,JDUNN,2,0,1,0,0,0,0,0,0,3,125,143,1.5,-155,7.5,-115,8,100
906,906,H,CUB,WMILEY-L,1,0,0,0,2,2,3,1,x,9,-145,-153,-1.5,135,7.5,-105,8,-120
906,907,V,WAS,PESPINO,0,1,0,0,0,0,0,0,0,1,215,215,1.5,105,7.5,100,8,-105
906,908,H,STL,JQUINTANA-L,0,0,0,3,0,0,1,0,x,4,-265,-245,-1.5,-125,7.5,-120,8,-115
906,909,V,MIL,BWOODRUFF,3,0,0,2,0,0,1,0,0,7,-180,-185,-1.5,-120,11,100,11,-120
906,910,H,COL,CKUHL,0,0,1,0,0,0,0,5,0,10,150,170,1.5,100,11,-120,11,100
906,911,V,ARI,MKELLY,1,0,0,1,3,0,0,0,0,5,130,145,1.5,-155,7,-105,7,-120
906,912,H,SDG,JMUSGROVE,0,0,0,0,3,0,1,0,2,6,-150,-155,-1.5,135,7,-115,7,100
906,913,V,SFO,JBREBBIA,1,0,0,0,0,2,0,0,0,3,265,260,1.5,130,8.5,-120,9,100
906,914,H,LAD,TANDERSON-L,0,3,2,0,0,1,0,0,x,6,-330,-300,-1.5,-150,8.5,100,9,-120
906,915,V,BOS,RHILL-L,0,2,0,0,0,0,0,2,0,4,130,122,1.5,-170,7,-110,8,-105
906,916,H,TAM,JCHARGOIS,3,0,2,0,0,2,1,0,x,8,-150,-132,-1.5,150,7,-110,8,-115
906,917,V,TOR,MWHITE,0,1,2,0,1,0,1,0,1,6,-120,100,1.5,-200,7.5,-110,8.5,-125
906,918,H,BAL,KBRADISH,0,0,5,0,0,1,0,3,x,9,100,-110,-1.5,175,7.5,-110,8.5,105
906,921,V,CLE,SBIEBER,0,0,2,0,0,0,1,1,0,4,-185,-200,-1.5,-110,7.5,-110,7.5,100
906,922,H,KAN,KBUBIC-L,0,0,0,1,0,0,0,0,0,1,155,180,1.5,-110,7.5,-110,7.5,-120
906,923,V,TEX,GOTTO,0,3,0,0,0,0,1,0,0,4,230,230,1.5,100,7.5,100,7.5,-115
906,924,H,HOU,FVALDEZ-L,0,1,1,1,0,0,0,0,0,3,-280,-260,-1.5,-120,7.5,-120,7.5,-105
906,925,V,DET,ERODRIGUE-L,0,0,0,1,0,1,0,1,0,4,135,121,1.5,-165,8,-105,8,-125
906,926,H,LAA,MMAYERS,1,2,0,0,0,0,0,0,0,5,-160,-131,-1.5,145,8,-115,8,105
906,927,V,CWS,JCUETO,0,0,0,0,0,0,0,0,0,0,135,137,1.5,-165,6.5,-110,7.5,-110
906,928,H,SEA,LGILBERT,0,0,0,1,0,0,0,2,x,3,-160,-147,-1.5,145,6.5,-110,7.5,-110
906,929,V,ATL,KWRIGHT,3,0,3,0,3,1,0,0,0,10,-235,-220,-1.5,-140,7,-110,8,-120
906,930,H,OAK,CIRVIN-L,1,0,4,0,4,0,0,0,0,9,190,200,1.5,120,7,-110,8,100
907,951,V,MIL,ELAUER-L,0,0,0,0,1,0,0,1,2,4,-140,-134,-1.5,110,11.5,-110,11.5,-120
907,952,H,COL,KFREELAND-L,0,4,3,0,0,0,1,0,x,8,120,124,1.5,-130,11.5,-110,11.5,100
907,953,V,SFO,ACOBB,0,0,0,0,2,0,1,0,0,3,210,210,1.5,100,9,-115,8,-115
907,954,H,LAD,CKERSHAW-L,0,0,0,0,3,0,0,4,x,7,-260,-240,-1.5,-120,9,-105,8,-105
907,955,V,NYM,JDEGROM,0,4,0,3,0,0,2,1,0,10,-355,-380,-1.5,-205,7,-120,7,-120
907,956,H,PIT,JOVIEDO,0,0,0,0,0,0,0,0,0,0,285,320,1.5,180,7,100,7,100
907,957,V,MIA,TROGERS-L,1,0,0,0,1,0,0,0,1,3,155,148,1.5,-150,8,-110,7.5,-105
907,958,H,PHI,BFALTER-L,0,0,2,1,0,0,1,0,x,4,-185,-158,-1.5,130,8,-110,7.5,-115
907,959,V,CIN,MMINOR-L,0,0,1,1,0,4,0,0,1,7,125,130,1.5,-165,8,-110,8,-115
907,960,H,CUB,JASSAD,0,1,0,0,0,0,0,0,0,1,-145,-140,-1.5,145,8,-110,8,-105
907,961,V,WAS,CABBOTT,0,0,0,0,0,0,1,4,0,5,255,260,1.5,125,8,-110,8,100
907,962,H,STL,JMONTGOME-L,0,0,0,1,0,0,0,0,5,6,-315,-300,-1.5,-145,8,-110,8,-120
907,963,V,ARI,THENRY-L,0,2,0,1,0,0,0,0,0,3,175,210,1.5,-105,8,-110,8,-125
907,964,H,SDG,YDARVISH,0,3,0,1,1,0,0,1,x,6,-210,-240,-1.5,-115,8,-110,8,105
907,965,V,DET,DHUTCHISO,0,0,0,1,0,1,1,0,2,5,165,200,1.5,-105,8.5,-105,8.5,-125
907,966,H,LAA,PSANDOVAL-L,0,0,0,2,1,0,1,0,0,4,-195,-220,-1.5,-115,8.5,-115,8.5,105
907,967,V,CWS,MKOPECH,0,0,0,2,0,4,0,1,2,9,170,173,1.5,-135,7,-125,7,-110
907,968,H,SEA,LCASTILLO,0,0,4,0,0,1,1,0,0,6,-200,-188,-1.5,115,7,105,7,-110
907,969,V,BOS,NPIVETTA,0,0,0,0,0,0,0,0,0,0,145,163,1.5,-135,7,-115,7,-110
907,970,H,TAM,JSPRINGS-L,0,0,0,0,1,0,0,0,x,1,-170,-176,-1.5,115,7,-105,7,-110
907,971,V,MIN,JRYAN,0,0,1,0,0,0,0,0,0,1,165,175,1.5,-140,6.5,-110,6.5,105
907,972,H,NYY,GCOLE,0,0,0,4,0,0,0,3,x,7,-195,-190,-1.5,120,6.5,-110,6.5,-125
907,973,V,TOR,AMANOAH,0,1,0,0,3,0,0,0,0,4,-160,-138,-1.5,120,7.5,-105,7.5,-120
907,974,H,BAL,TWELLS,1,0,0,0,0,0,0,0,0,1,135,128,1.5,-140,7.5,-115,7.5,100
907,975,V,TEX,CRAGANS-L,1,0,2,0,0,0,0,0,0,3,235,170,1.5,120,8,-110,8,-115
907,976,H,HOU,CJAVIER,0,0,0,1,0,2,0,0,0,4,-290,-280,-1.5,-140,8,-110,8,-105
907,977,V,CLE,CMORRIS,0,0,0,1,0,0,0,0,0,1,-130,-136,-1.5,120,8,-105,8,-105
907,978,H,KAN,ZGREINKE,0,0,0,0,0,0,0,0,2,2,110,126,1.5,-140,8,-115,8,-115
907,979,V,ATL,SSTRIDER,0,0,0,0,2,1,4,0,0,7,-270,-300,-1.5,-170,6.5,-120,7,-120
907,980,H,OAK,KWALDICHU-L,2,0,0,0,0,0,0,1,0,3,220,260,1.5,150,6.5,100,7,100
907,981,V,NYM,CBASSITT,1,0,0,4,0,0,0,0,0,5,-260,-240,-1.5,-145,8.5,-105,8.5,-120
907,982,H,PIT,DUNDERWOO,0,0,0,0,0,1,0,0,0,1,210,210,1.5,125,8.5,-115,8.5,100
907,983,V,MIN,LVARLAND-,2,0,0,1,0,0,0,0,0,4,135,124,1.5,-175,7.5,-110,7,-125
907,984,H,NYY,DGERMAN,0,0,0,1,0,2,0,0,0,5,-160,-134,-1.5,155,7.5,-110,7,105
908,901,V,WAS,JGRAY,0,1,1,2,0,1,2,0,4,11,240,230,1.5,110,8,100,7.5,-110
908,902,H,STL,AWAINWRIG,1,2,0,1,0,0,0,0,2,6,-300,-260,-1.5,-130,8,-120,7.5,-110
908,903,V,CIN,LCESSA,0,0,0,0,0,0,1,1,2,4,135,126,1.5,-165,8.5,-110,8,-120
908,904,H,CUB,ASAMPSON,0,0,0,0,1,1,0,1,0,3,-160,-136,-1.5,145,8.5,-110,8,100
908,905,V,SFO,SALEXANDE-L,0,0,1,0,0,0,0,0,0,1,175,180,1.5,-125,7,-115,7.5,-120
908,906,H,MIL,CBURNES,0,0,0,2,0,0,0,0,x,2,-210,-200,-1.5,105,7,-105,7.5,100
908,907,V,MIA,SALCANTAR,0,0,3,0,1,0,0,0,2,6,110,118,1.5,-185,7,-120,7,-115
